lagoslakeid,lake_nets_upstreamlake_km,lake_nets_downstreamlake_km,lake_nets_bidirectionallake_km,lake_nets_upstreamlake_n,lake_nets_downstreamlake_n,lake_nets_lakeorder,lake_nets_lnn,net_id,net_lakes_n,net_averagelakedistance_km,net_averagelakearea_ha,lake_nets_nearestdamdown_km,lake_nets_nearestdamdown_id,lake_nets_totaldamdown_n,lake_nets_nearestdamup_km,lake_nets_nearestdamup_id,lake_nets_totaldamup_n,lake_nets_damonlake_flag,lake_nets_multidam_flag,net_dams_n,nhdplusv2_comid
8018,NA,37.054,11.823,0,1,2,1,33,1731,131.802,126.637,0,18657,1,NA,NA,0,N,N,286,1032761
7859,4.672,0.226,0.226,1,1,2,2,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1031631
7803,NA,2.591,2.591,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1031539
8504,NA,0.61,0.61,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3322738
7679,7.278,NA,7.278,4,0,3,3,33,1731,131.802,126.637,3.937,18875,8,NA,NA,0,N,N,286,3322742
8162,NA,9.726,9.726,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3319444
8460,8.641,NA,8.641,1,0,2,2,33,1731,131.802,126.637,61.045,18861,4,NA,NA,0,N,N,286,3322984
8427,NA,0.361,0.361,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3324112
7465,3.866,2.013,2.013,1,1,2,2,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3323700
7868,NA,0.8,0.8,0,1,1,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3320044
8364,0.999,NA,0.999,1,0,1,2,33,1731,131.802,126.637,6.704,18898,4,NA,NA,0,N,N,286,3324032
8233,NA,11.304,8.935,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1024142
7498,NA,14.582,9.356,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1024052
7655,NA,1.108,1.108,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3323914
8437,NA,11.482,9.077,0,1,1,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3318192
8327,2.356,1.146,1.146,1,1,1,2,33,1731,131.802,126.637,0,18651,1,NA,NA,0,N,N,286,1031451
7712,5.271,2.104,2.104,2,1,2,3,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1023062
7610,NA,NA,25.231,0,0,0,1,33,1731,131.802,126.637,3.9,19153,5,NA,NA,0,N,N,286,3322898
8206,0.332,3.268,0.332,1,1,1,3,33,1731,131.802,126.637,0,18887,1,NA,NA,0,N,N,286,3323716
7664,NA,0.079,0.079,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3323922
7768,3.806,4.596,3.806,1,1,2,2,33,1731,131.802,126.637,0,18849,1,NA,NA,0,N,N,286,3319960
8328,NA,5.63,5.63,0,1,2,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3319896
8156,NA,0.56,0.56,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1031563
8185,NA,21.825,7.21,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1023012
7902,NA,53.719,8.654,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1031531
7522,NA,5.002,5.002,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1031729
8208,0.325,0.595,0.325,1,1,1,2,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3319352
8411,NA,3.898,2.217,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3320030
8217,NA,0.999,0.999,0,1,1,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3324012
8218,3.137,1.882,1.882,1,1,2,3,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1024426
7523,1.047,1.762,1.047,5,1,3,5,33,1731,131.802,126.637,0.475,18892,1,1.047,18890,3,N,N,286,3323982
8060,0.595,0.251,0.251,2,1,2,3,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3319360
8205,4.197,NA,4.197,1,0,3,3,33,1731,131.802,126.637,0,18888,1,NA,NA,0,N,N,286,3323750
7525,NA,1.209,1.209,0,1,2,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3319936
7930,1.833,NA,1.833,1,0,3,2,33,1731,131.802,126.637,0,18867,2,NA,NA,0,Y,N,286,3320080
7887,2.602,2.727,2.602,1,1,3,2,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1021470
8154,NA,7.786,4.673,0,1,0,1,33,1731,131.802,126.637,5.073,18656,1,NA,NA,0,N,N,286,1031683
7535,1.241,6.764,1.241,1,1,1,2,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1031575
7666,NA,2.979,2.979,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1031397
8181,NA,9.061,7.44,0,1,1,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1022976
7891,0.505,NA,0.505,2,0,2,2,33,1731,131.802,126.637,12.797,18879,5,NA,NA,0,N,N,286,3323048
8256,NA,NA,26.868,0,0,0,1,33,1731,131.802,126.637,6.308,18896,4,NA,NA,0,N,N,286,3324230
7759,2.083,3.64,2.083,1,1,1,2,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1024072
7892,NA,3.756,3.756,0,1,0,1,33,1731,131.802,126.637,0,18889,1,NA,NA,0,N,N,286,3323896
7996,NA,0.71,0.71,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1021370
8494,NA,2.722,2.722,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3319920
7485,1.332,3.621,1.332,1,1,2,2,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3319918
8355,NA,0.512,0.512,0,1,1,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3319836
8449,NA,7.718,7.718,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3319880
7528,3.258,35.223,3.258,2,1,2,4,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1023116
7623,NA,16.71,7.784,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3318032
7643,NA,0.275,0.275,0,1,2,1,33,1731,131.802,126.637,0.275,18840,1,NA,NA,0,N,N,286,3320004
8434,0.538,2.654,0.538,3,1,3,2,33,1731,131.802,126.637,0,18847,1,NA,NA,0,N,N,286,3319946
8401,NA,NA,7.497,0,0,2,1,33,1731,131.802,126.637,17.436,18879,5,NA,NA,0,N,N,286,3323054
7976,NA,1.579,1.579,0,1,1,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3319392
7558,NA,0.325,0.325,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3319350
8191,NA,51.754,2.724,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1023220
7520,6.859,0.139,0.139,1,1,1,3,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3319460
8225,NA,0.423,0.423,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3323706
7737,0.784,2.92,0.784,1,1,2,3,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1024146
8438,NA,0.224,0.224,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3323868
7538,0.628,NA,0.628,2,0,2,2,33,1731,131.802,126.637,21.846,18865,3,NA,NA,0,N,N,286,3319948
7723,0.139,0.54,0.139,2,1,1,4,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,166195975
7491,3.68,NA,3.68,2,0,2,2,33,1731,131.802,126.637,0,18856,8,3.68,18832,1,Y,N,286,3319842
8054,1.511,36.228,1.511,4,1,3,4,33,1731,131.802,126.637,0,18648,1,NA,NA,0,N,N,286,1024266
7799,NA,7.746,7.746,0,1,0,1,33,1731,131.802,126.637,0,18846,1,NA,NA,0,N,N,286,3319916
8433,1.902,13.381,1.902,1,1,2,2,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1024100
8367,NA,1.599,1.599,0,1,2,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1021692
8207,NA,NA,24.186,0,0,2,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3320068
7995,NA,3.775,3.775,0,1,1,1,33,1731,131.802,126.637,0,18850,1,NA,NA,0,Y,N,286,166195970
7608,NA,1.684,1.684,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1023064
7870,NA,1.241,1.241,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1031561
8025,NA,75.3,5.595,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1031429
7578,NA,2.133,2.133,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1031511
7511,NA,1.553,1.553,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3319538
7844,0.182,NA,0.182,1,0,1,2,33,1731,131.802,126.637,66.96,18861,4,NA,NA,0,N,N,286,3322990
8470,NA,4.306,4.306,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3323758
7938,NA,4.094,4.094,0,1,1,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3323664
8050,12.637,0.876,0.876,1,1,2,2,33,1731,131.802,126.637,0,18878,1,NA,NA,0,N,N,286,3322972
8012,2.979,8.166,2.979,1,1,1,2,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1031395
7834,3.756,0.051,0.051,1,1,1,2,33,1731,131.802,126.637,NA,NA,0,3.756,18889,1,N,N,286,3323944
8001,3.301,NA,3.301,46,0,6,11,33,1731,131.802,126.637,0,18829,9,15.972,18830,3,Y,N,286,3318110
8458,NA,29.854,9.308,0,1,2,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3318140
8013,1.127,1.301,1.127,3,1,3,2,33,1731,131.802,126.637,0,18639,1,NA,NA,0,Y,N,286,1021378
7917,NA,NA,39.208,0,0,1,1,33,1731,131.802,126.637,130.857,18861,4,NA,NA,0,N,N,286,3322792
8391,NA,9.01,9.01,0,2,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1023098
7719,1.146,0.792,0.792,1,1,1,3,33,1731,131.802,126.637,NA,NA,0,1.146,18651,1,N,N,286,1031503
7508,3.332,74.325,3.332,2,1,2,4,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1031411
8476,NA,2.356,2.356,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1031453
8499,NA,0.182,0.182,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3322998
8381,NA,3.866,3.866,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3323676
7614,NA,2.817,2.217,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3320046
8463,NA,1.084,1.084,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1024032
8513,3.449,0.741,0.741,1,1,2,2,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3323928
8035,NA,3.449,3.449,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3323890
8053,NA,NA,16.742,0,0,1,1,33,1731,131.802,126.637,48.895,18865,3,NA,NA,0,N,N,286,3319828
8323,NA,NA,9.319,0,0,1,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3323978
7658,2.722,NA,2.722,1,0,3,2,33,1731,131.802,126.637,26.473,18865,3,NA,NA,0,N,N,286,3319930
8509,5.808,6.513,5.808,2,1,2,2,33,1731,131.802,126.637,0,18827,1,NA,NA,0,N,N,286,3318184
8127,0.512,8.078,0.512,1,1,1,2,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3319830
8242,6.105,24.538,6.105,4,1,3,5,33,1731,131.802,126.637,0,18652,2,NA,NA,0,N,N,286,1031477
8074,NA,56.07,8.364,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1031673
8238,NA,14.844,14.306,0,1,2,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1023214
7471,NA,3.68,3.68,0,1,1,1,33,1731,131.802,126.637,0,18832,1,NA,NA,0,N,N,286,166195973
7848,NA,8.255,5.12,0,1,1,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1031409
7944,NA,12.637,12.637,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3322938
7560,NA,2.705,2.705,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3325878
8151,NA,2.57,2.57,0,1,1,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,1021662
7564,0.908,NA,0.908,1,0,3,2,33,1731,131.802,126.637,61.161,18865,3,NA,NA,0,N,N,286,3318162
8172,NA,1.288,1.288,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,5202382
8368,NA,0.551,0.551,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3323900
7808,NA,9.764,6.425,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,3319910
6047,0.085,188.111,0.085,9,1,5,8,33,1731,131.802,126.637,0,31061,15,21.874,31059,2,N,N,286,19334173
8397,NA,0.121,0.121,0,1,2,1,33,1731,131.802,126.637,0,19142,1,1.274,18993,1,N,N,286,166195999
5835,NA,24.467,1.921,0,1,0,1,33,1731,131.802,126.637,5.109,31060,1,NA,NA,0,N,N,286,19334119
8148,NA,5.019,5.019,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,19333043
7479,NA,NA,9.273,0,0,0,1,33,1731,131.802,126.637,0,19005,10,NA,NA,0,N,N,286,6711303
7816,0.068,NA,0.068,1,0,1,2,33,1731,131.802,126.637,1.192,19012,9,NA,NA,0,N,N,286,6711433
7606,NA,66.86,18.305,0,1,0,1,33,1731,131.802,126.637,0,19000,5,NA,NA,0,N,N,286,6711215
8147,NA,26.691,12.941,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,6711435
8161,5.375,NA,4.364,1,0,1,2,33,1731,131.802,126.637,2.17,19013,8,NA,NA,0,N,N,286,6711527
8224,0.584,3.656,0.584,1,1,4,6,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,19333685
8423,5.881,134.201,5.881,1,1,3,2,33,1731,131.802,126.637,52.4,18998,6,NA,NA,0,N,N,286,6709797
5657,NA,0.423,0.423,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,19334165
6126,NA,12.338,12.338,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,19334159
5619,NA,24.431,1.921,0,1,0,1,33,1731,131.802,126.637,5.073,31060,1,NA,NA,0,N,N,286,19334125
8378,NA,6.671,6.671,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,19333687
7641,NA,2.218,2.218,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,19332969
8332,1.077,0.35,0.35,2,1,2,2,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,19333595
7974,NA,1.281,1.281,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,19333601
7565,1.043,0.837,0.837,1,1,1,2,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,6711453
8227,0.313,36.011,0.313,1,1,1,2,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,6711241
7819,3.933,3.543,3.543,1,1,1,2,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,6711269
7489,NA,NA,12.941,0,0,0,1,33,1731,131.802,126.637,0,19019,8,NA,NA,0,N,N,286,6711591
8232,17.504,2.414,2.414,3,1,3,3,33,1731,131.802,126.637,NA,NA,0,24.976,31058,1,N,N,286,166421078
7910,0.877,21.711,0.877,1,1,3,2,33,1731,131.802,126.637,6.588,19127,1,NA,NA,0,N,N,286,19333025
24783,0.385,32.267,0.385,2,1,2,2,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,19334151
16251,NA,1.502,1.502,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,19334153
7912,0.852,0.411,0.411,1,1,1,2,33,1731,131.802,126.637,0,19125,1,0.852,19124,1,N,N,286,19332973
7879,NA,3.636,3.636,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,19333599
8495,0.25,5.492,0.25,1,1,1,2,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,19333671
8510,0.474,13.039,0.474,1,1,1,2,33,1731,131.802,126.637,0,19037,1,NA,NA,0,Y,N,286,6711455
7998,NA,9.137,9.137,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,6711511
7838,1.2,105.781,1.2,1,1,1,2,33,1731,131.802,126.637,10.045,19001,7,NA,NA,0,N,N,286,6711231
7904,NA,13.162,13.162,0,1,0,1,33,1731,131.802,126.637,0,19023,1,NA,NA,0,N,N,286,6711327
7475,0.399,4.228,0.399,1,1,1,2,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,19332951
7631,0.907,0.23,0.23,2,1,3,6,33,1731,131.802,126.637,0,19031; 19028,2,0.907,19022,1,Y,Y,286,6711229
5829,NA,37.956,23.316,0,1,1,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,19334071
5858,NA,173.527,21.531,0,1,1,1,33,1731,131.802,126.637,0,31063,12,NA,NA,0,N,N,286,166421076
5957,NA,0.385,0.385,0,1,1,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,19334143
5749,NA,7.062,7.062,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,19334161
5819,0.28,0.4,0.28,1,1,1,2,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,19334093
5826,NA,0.28,0.28,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,19334091
8393,NA,2.674,2.674,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,19333681
7947,0.35,2.014,0.35,1,1,2,3,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,19333603
8389,NA,0.601,0.601,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,6709869
7559,0.133,2.817,0.133,1,1,2,5,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,6710643
7682,0.113,0.133,0.113,1,1,2,4,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,166196000
7600,0.337,0.091,0.091,1,1,1,4,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,6711485
7628,NA,NA,15.205,0,0,0,1,33,1731,131.802,126.637,0,19039,10,NA,NA,0,Y,N,286,6711287
7716,0.171,0.595,0.171,2,1,2,2,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,6711207
6255,0.423,4.341,0.423,1,1,1,2,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,19334167
78892,NA,7.744,7.744,0,1,1,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,19334111
7943,NA,13.808,13.808,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,19333691
7924,14.217,25.195,4.666,1,1,2,4,33,1731,131.802,126.637,10.072,19127,1,14.217,19128,1,N,N,286,19333011
7527,2.243,18.775,2.243,1,1,1,2,33,1731,131.802,126.637,0,19008,1,NA,NA,0,N,N,286,6711323
8201,NA,2.956,2.956,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,19333647
8503,10.03,97.725,10.03,1,1,3,2,33,1731,131.802,126.637,52.326,18996,4,NA,NA,0,N,N,286,6709789
8396,NA,18.036,14.033,0,1,0,1,33,1731,131.802,126.637,0,19004,1,NA,NA,0,N,N,286,6711309
5830,1.029,42.526,1.029,1,1,1,2,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,19334059
5933,NA,24.976,20.263,0,1,0,1,33,1731,131.802,126.637,0,31058,1,NA,NA,0,N,N,286,19333391
6238,NA,198.512,28.8,0,1,1,1,33,1731,131.802,126.637,31.564,31065,14,NA,NA,0,N,N,286,19334207
8514,1.545,102.933,1.545,1,1,2,2,33,1731,131.802,126.637,0,18994,7,NA,NA,0,N,N,286,6709871
7837,NA,29.154,21.161,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,6711301
7677,NA,22.844,14.033,0,1,2,1,33,1731,131.802,126.637,0,19033,1,NA,NA,0,Y,N,286,6711291
8072,NA,NA,25.896,0,0,1,1,33,1731,131.802,126.637,13.532,19020; 19162,6,NA,NA,0,N,N,286,6711529
7617,NA,43.698,19.047,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,6711217
8366,NA,NA,21.639,0,0,2,1,33,1731,131.802,126.637,4.889,19025,6,NA,NA,0,N,N,286,6711533
7973,NA,21.886,21.886,0,1,0,1,33,1731,131.802,126.637,0,19163,1,NA,NA,0,Y,N,286,6711415
7863,NA,127.591,23.094,0,1,0,1,33,1731,131.802,126.637,0,19027,7,NA,NA,0,N,N,286,6711267
7572,0.23,0.377,0.23,1,1,3,7,33,1731,131.802,126.637,0.377,19003,1,NA,NA,0,N,N,286,6711271
8413,0.595,0.907,0.595,2,1,2,3,33,1731,131.802,126.637,0,19022,1,NA,NA,0,N,N,286,166196002
6250,NA,1.029,1.029,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,19334063
7826,NA,3.679,3.679,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,6711539
7678,NA,39.249,17.34,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,6711257
8524,NA,6.234,6.234,0,1,1,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,6711451
7687,NA,0.171,0.171,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,6711225
8223,NA,5.375,5.375,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,6711579
7691,6.656,10.891,6.656,1,1,2,2,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,19334077
8440,NA,59.205,9.735,0,1,2,1,33,1731,131.802,126.637,0,19002,5,NA,NA,0,N,N,286,6711243
5813,2.247,21.874,2.247,1,1,1,4,33,1731,131.802,126.637,0,31059,1,NA,NA,0,N,N,286,19334121
7549,NA,11.883,11.883,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,19333047
8003,NA,0.399,0.399,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,19332949
8222,NA,5.881,5.881,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,6709791
7934,1.281,0.279,0.279,1,1,1,2,33,1731,131.802,126.637,0,19132,1,NA,NA,0,Y,N,286,19333609
8296,NA,37.834,17.34,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,6711251
8346,NA,4.767,4.767,0,1,0,1,33,1731,131.802,126.637,0,19040,1,NA,NA,0,Y,N,286,6711439
8129,4.767,NA,4.767,1,0,1,2,33,1731,131.802,126.637,0,19024,7,NA,NA,0,N,N,286,6711479
8498,NA,2.243,2.243,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,6711313
8375,NA,NA,28.698,0,0,0,1,33,1731,131.802,126.637,25.242,19046; 19047,5,NA,NA,0,N,N,286,6711611
8215,NA,0.313,0.313,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,6711247
7732,NA,0.393,0.393,0,1,0,1,33,1731,131.802,126.637,NA,NA,0,NA,NA,0,N,N,286,6711219
8033,0.046,0.081,0.046,3,1,2,2,455,12,4.083,95.334,NA,NA,0,NA,NA,0,N,N,1,5202348
7888,NA,2.341,2.341,0,1,2,1,33,1731,131.802,126.637,0,18942,1,NA,NA,0,Y,N,286,5202034
8382,NA,2.294,2.294,0,1,1,1,415,4,2.549,157.041,0,18797,1,NA,NA,0,N,N,5,166174100
640,NA,0.162,0.162,0,1,1,1,606,2,0.162,50.359,0,18808,1,NA,NA,0,Y,N,1,2682520
8496,2.516,1.238,1.238,1,1,1,3,87,181,29.192,124.722,NA,NA,0,NA,NA,0,N,N,18,2674772
7551,5.133,0.168,0.168,1,1,2,3,102,72,19.835,547.397,NA,NA,0,NA,NA,0,N,N,14,5195104
7762,NA,1.638,1.638,0,1,3,1,102,72,19.835,547.397,NA,NA,0,NA,NA,0,N,N,14,5194600
7850,NA,NA,11.738,0,0,1,1,390,11,13.872,179.573,0,18953,1,NA,NA,0,N,N,2,5204552
7503,1.477,NA,1.477,2,0,2,2,33,1731,131.802,126.637,26.427,18931,1,NA,NA,0,N,N,286,931050002
8390,1.188,0.056,0.056,3,1,3,2,214,43,11.603,66.953,NA,NA,0,NA,NA,0,N,N,15,5201992
7853,NA,NA,18.598,0,0,0,1,85,7,16.5,39.9,10.758,18814,1,NA,NA,0,N,N,4,2684456
8139,0.134,NA,0.134,1,0,2,4,415,4,2.549,157.041,0.547,18824,3,0.134,18812,1,N,N,5,2684400
8150,0.736,0.526,0.526,1,1,1,2,87,181,29.192,124.722,NA,NA,0,NA,NA,0,N,N,18,2678988
1023,NA,2.378,2.378,0,1,1,1,891,2,2.378,44.598,0,18805,1,NA,NA,0,N,N,1,2682518
284,NA,2.642,2.642,0,1,1,1,677,3,3.513,8.177,NA,NA,0,NA,NA,0,N,N,1,2682384
7997,NA,1.411,1.411,0,1,0,1,357,18,4.817,80.893,NA,NA,0,NA,NA,0,N,N,0,2679136
7717,0.272,2.622,0.272,1,1,3,2,102,72,19.835,547.397,NA,NA,0,NA,NA,0,N,N,14,5197524
8465,NA,0.778,0.778,0,1,0,1,87,181,29.192,124.722,NA,NA,0,NA,NA,0,N,N,18,2674778
7513,NA,NA,27.634,0,0,0,1,431,17,22.498,34.16,NA,NA,0,NA,NA,0,N,N,1,2675832
7652,NA,6.677,6.677,0,1,0,1,750,6,13.443,734.911,0,18760,1,NA,NA,0,N,N,5,2673368
7477,NA,1.602,1.602,0,1,1,1,455,12,4.083,95.334,NA,NA,0,NA,NA,0,N,N,1,5202340
7481,NA,1.344,1.344,0,1,2,1,214,43,11.603,66.953,NA,NA,0,NA,NA,0,N,N,15,5202316
